录音,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,结果来源,error_code,ISR_Result,Confidence_score,Result,vadSpeechStart,vadSpeechEnd,endVadType
/mnt/sdcard/pcm/English/Album/00000001_code.pcm,1484615686169,1484615687726,1484615687672,1484615688680,MSG_Result,1008,本地,0,"play album all the moon star burns 。",0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""play album all the moon star burns 。""}
",80,2000,endAudioData
/mnt/sdcard/pcm/English/Album/00000002_code.pcm,1484615689666,1484615690933,1484615690809,1484615691511,MSG_Result,702,本地,0,"play album back on top 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""back on top""}},""service"":""music"",""text"":""play album back on top 。"",""version"":""3.5.0.1190""}
",90,1550,endAudioData
/mnt/sdcard/pcm/English/Album/00000003_code.pcm,1484615692501,1484615693999,1484615693954,1484615694887,MSG_Result,933,本地,0,"play album beautiful offerings 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""beautiful offerings""}},""service"":""music"",""text"":""play album beautiful offerings 。"",""version"":""3.5.0.1190""}
",80,2000,endAudioData
/mnt/sdcard/pcm/English/Album/00000004_code.pcm,1484615695880,1484615697190,1484615697083,1484615697685,MSG_Result,602,本地,0,"play album burning bridges 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""burning bridges""}},""service"":""music"",""text"":""play album burning bridges 。"",""version"":""3.5.0.1190""}
",100,1700,endAudioData
/mnt/sdcard/pcm/English/Album/00000005_code.pcm,1484615698675,1484615699727,1484615699688,1484615700740,MSG_Result,1052,本地,0,"play album bottom feeder 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""bottom feeder""}},""service"":""music"",""text"":""play album bottom feeder 。"",""version"":""3.5.0.1190""}
",100,1650,endAudioData
/mnt/sdcard/pcm/English/Album/00000006_code.pcm,1484615701735,1484615702706,1484615702547,1484615703357,MSG_Result,810,本地,0,"play album emotion 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""emotion""}},""service"":""music"",""text"":""play album emotion 。"",""version"":""3.5.0.1190""}
",100,1460,endAudioData
/mnt/sdcard/pcm/English/Album/00000007_code.pcm,1484615704338,1484615705896,1484615705640,1484615706493,MSG_Result,853,本地,0,"play album had for the stars 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""had for""}},""service"":""contacts"",""text"":""play album had for the stars 。"",""version"":""3.5.0.1190""}
",90,1820,endAudioData
/mnt/sdcard/pcm/English/Album/00000008_code.pcm,1484615707497,1484615708277,1484615708190,1484615709092,MSG_Result,902,本地,0,"play album i am 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""i am""}},""service"":""music"",""text"":""play album i am 。"",""version"":""3.5.0.1190""}
",100,1340,endAudioData
/mnt/sdcard/pcm/English/Album/00000009_code.pcm,1484615710089,1484615711908,1484615711659,1484615712712,MSG_Result,1053,本地,0,"play album i cry when i laugh 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""i cry when i laugh""}},""service"":""music"",""text"":""play album i cry when i laugh 。"",""version"":""3.5.0.1190""}
",80,2000,endAudioData
/mnt/sdcard/pcm/English/Album/00000010_code.pcm,1484615713702,1484615714896,1484615714824,1484615715326,MSG_Result,502,本地,0,"play album last dance 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""last dance""}},""service"":""music"",""text"":""play album last dance 。"",""version"":""3.5.0.1190""}
",100,1620,endAudioData
/mnt/sdcard/pcm/English/Album/00000011_code.pcm,1484615716316,1484615717859,1484615717600,1484615718755,MSG_Result,1155,本地,0,"play album light of the dark 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""album"":""light""}},""service"":""music"",""text"":""play album light of the dark 。"",""version"":""3.5.0.1190""}
",90,1780,endAudioData
/mnt/sdcard/pcm/English/Album/00000012_code.pcm,1484615719744,1484615721137,1484615721037,1484615721991,MSG_Result,954,本地,0,"play album mobile orchestra 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""mobile orchestra""}},""service"":""music"",""text"":""play album mobile orchestra 。"",""version"":""3.5.0.1190""}
",80,1930,endAudioData
/mnt/sdcard/pcm/English/Album/00000013_code.pcm,1484615722994,1484615724478,1484615724417,1484615724820,MSG_Result,403,本地,0,"play album panic stations 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""panic stations""}},""service"":""music"",""text"":""play album panic stations 。"",""version"":""3.5.0.1190""}
",100,1960,endAudioData
/mnt/sdcard/pcm/English/Album/00000014_code.pcm,1484615725819,1484615726980,1484615726937,1484615727890,MSG_Result,953,本地,0,"play album paper gods 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""paper gods""}},""service"":""music"",""text"":""play album paper gods 。"",""version"":""3.5.0.1190""}
",100,1640,endAudioData
/mnt/sdcard/pcm/English/Album/00000015_code.pcm,1484615728893,1484615730329,1484615730215,1484615731017,MSG_Result,802,本地,0,"play album right here right now 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""right here right now""}},""service"":""music"",""text"":""play album right here right now 。"",""version"":""3.5.0.1190""}
",90,1960,endAudioData
/mnt/sdcard/pcm/English/Album/00000016_code.pcm,1484615732000,1484615733221,1484615733153,1484615733705,MSG_Result,552,本地,0,"play album the original hi 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""original""}},""service"":""music"",""text"":""play album the original hi 。"",""version"":""3.5.0.1190""}
",80,1790,endAudioData
/mnt/sdcard/pcm/English/Album/00000017_code.pcm,1484615734709,1484615736164,1484615736029,1484615736982,MSG_Result,953,本地,0,"play album threat to survival 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""threat to survival""}},""service"":""music"",""text"":""play album threat to survival 。"",""version"":""3.5.0.1190""}
",80,1960,endAudioData
/mnt/sdcard/pcm/English/Album/00000018_code.pcm,1484615737977,1484615739435,1484615739249,1484615740202,MSG_Result,953,本地,0,"play album turning pages 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""turning pages""}},""service"":""music"",""text"":""play album turning pages 。"",""version"":""3.5.0.1190""}
",100,1780,endAudioData
/mnt/sdcard/pcm/English/Album/00000019_code.pcm,1484615741190,1484615742566,1484615742479,1484615743131,MSG_Result,652,本地,0,"play album with a generation 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""album"":""with""}},""service"":""music"",""text"":""play album with a generation 。"",""version"":""3.5.0.1190""}
",70,1930,endAudioData
/mnt/sdcard/pcm/English/Album/00000020_code.pcm,1484615744125,1484615745637,1484615745408,1484615746261,MSG_Result,853,本地,0,"play album all over again 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""all over again""}},""service"":""music"",""text"":""play album all over again 。"",""version"":""3.5.0.1190""}
",80,1930,endAudioData
/mnt/sdcard/pcm/English/Album/00000021_code.pcm,1484615747244,1484615749091,1484615748746,1484615749901,MSG_Result,1155,本地,0,"play album all the moon star burns 。",0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""play album all the moon star burns 。""}
",80,2000,endAudioData
/mnt/sdcard/pcm/English/Album/00000022_code.pcm,1484615750881,1484615752127,1484615752024,1484615752726,MSG_Result,702,本地,0,"play album back on top 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""back on top""}},""service"":""music"",""text"":""play album back on top 。"",""version"":""3.5.0.1190""}
",90,1550,endAudioData
/mnt/sdcard/pcm/English/Album/00000023_code.pcm,1484615753710,1484615755287,1484615755172,1484615755974,MSG_Result,802,本地,0,"play album beautiful offerings 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""beautiful offerings""}},""service"":""music"",""text"":""play album beautiful offerings 。"",""version"":""3.5.0.1190""}
",80,2000,endAudioData
/mnt/sdcard/pcm/English/Album/00000024_code.pcm,1484615756973,1484615758268,1484615758175,1484615758726,MSG_Result,551,本地,0,"play album burning bridges 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""burning bridges""}},""service"":""music"",""text"":""play album burning bridges 。"",""version"":""3.5.0.1190""}
",100,1700,endAudioData
/mnt/sdcard/pcm/English/Album/00000025_code.pcm,1484615759748,1484615760928,1484615760748,1484615761801,MSG_Result,1053,本地,0,"play album bottom feeder 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""bottom feeder""}},""service"":""music"",""text"":""play album bottom feeder 。"",""version"":""3.5.0.1190""}
",100,1650,endAudioData
/mnt/sdcard/pcm/English/Album/00000026_code.pcm,1484615762801,1484615763726,1484615763612,1484615764414,MSG_Result,802,本地,0,"play album emotion 。",0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""emotion""}},""service"":""music"",""text"":""play album emotion 。"",""version"":""3.5.0.1190""}
",100,1460,endAudioData
